kospi_ticker,russell_ticker,timelag,counts
008930 KS,TFX UN,0.0,1465
008930 KS,THC UN,0.0,399
008930 KS,TMO UN,0.0,228
008930 KS,TNDM UQ,0.0,115
008930 KS,TXG UW,0.0,75
008930 KS,UHS UN,0.0,1182
008930 KS,UNH UN,0.0,262
008930 KS,UTHR UW,0.0,26
008930 KS,VEEV UN,0.0,25
008930 KS,VRTX UW,0.0,145
008930 KS,VTRS UW,0.0,190
008930 KS,WAT UN,0.0,544
008930 KS,WST UN,0.0,158
008930 KS,XRAY UW,0.0,189
008930 KS,ZBH UN,0.0,655
008930 KS,ZTS UN,0.0,750
008930 KS,AADI UR,0.0,408
008930 KS,ABCL UW,0.0,892
008930 KS,ABSI UW,0.0,198
008930 KS,ABUS UW,0.0,2523
008930 KS,ACAD UW,0.0,2249
008930 KS,ACCD UW,0.0,145
008930 KS,ACET UQ,0.0,216
008930 KS,ACLX UW,0.0,63
008930 KS,ACRS UW,0.0,261
008930 KS,ACRV UQ,44.0,151
008930 KS,ADMA UQ,0.0,304
008930 KS,ADPT UW,0.0,133
008930 KS,ADUS UW,0.0,626
008930 KS,AFMD UQ,0.0,1839
008930 KS,AGEN UR,0.0,221
008930 KS,AGIO UW,0.0,272
008930 KS,AGTI UN,0.0,112
008930 KS,AHCO UR,0.0,6
008930 KS,AIRS UQ,0.0,262
008930 KS,AKRO UW,0.0,58
008930 KS,AKYA UW,0.0,372
008930 KS,ALEC UW,0.0,122
008930 KS,ALHC UW,0.0,92
008930 KS,ALKS UW,0.0,1343
008930 KS,ALLO UW,0.0,506
008930 KS,ALPN UQ,0.0,304
008930 KS,ALVR UW,0.0,15
008930 KS,ALXO UW,0.0,438
008930 KS,AMEH UR,0.0,286
008930 KS,AMLX UW,0.0,73
008930 KS,AMN UN,0.0,24
008930 KS,AMPH UW,0.0,539
008930 KS,AMRX UN,0.0,30
008930 KS,AMWL UN,0.0,17
008930 KS,ANAB UW,0.0,656
008930 KS,ANGO UW,0.0,170
008930 KS,ANIK UW,0.0,40
008930 KS,ANIP UQ,0.0,404
008930 KS,ANTX UW,33.0,294
008930 KS,AORT UN,0.0,1999
008930 KS,APLS UW,0.0,1007
008930 KS,ARCT UQ,0.0,377
008930 KS,ARQT UW,0.0,154
008930 KS,ARVN UW,0.0,1364
008930 KS,ARWR UW,0.0,419
008930 KS,ATEC UW,0.0,57
008930 KS,ATHA UW,0.0,183
008930 KS,ATIP UN,0.0,73
008930 KS,ATRA UW,0.0,201
008930 KS,ATRC UQ,0.0,1099
008930 KS,ATRI UW,0.0,729
008930 KS,AUPH UQ,0.0,288
008930 KS,AURA UQ,0.0,11
008930 KS,AVAH UW,0.0,877
008930 KS,AVIR UW,0.0,407
008930 KS,AVNS UN,0.0,131
008930 KS,AVTE UQ,0.0,559
008930 KS,AVXL UW,0.0,684
008930 KS,AXGN UR,0.0,79
008930 KS,AXNX UW,0.0,1698
008930 KS,AXSM UQ,0.0,335
008930 KS,BBIO UW,0.0,46
008930 KS,BBLN UN,0.0,215
008930 KS,BCRX UW,0.0,435
008930 KS,BEAM UW,0.0,377
008930 KS,BFLY UN,0.0,207
008930 KS,BHVN UN,11.0,108
008930 KS,BKD UN,0.0,829
008930 KS,BLFS UR,0.0,272
008930 KS,BLUE UW,0.0,97
008930 KS,BNGO UR,0.0,1721
008930 KS,BPMC UW,0.0,663
008930 KS,BTAI UR,0.0,715
008930 KS,BVS UW,0.0,47
008930 KS,CANO UN,0.0,147
008930 KS,CARA UQ,0.0,1486
008930 KS,CCCC UW,0.0,235
008930 KS,CCRN UW,0.0,41
008930 KS,CDMO UR,0.0,61
008930 KS,CDNA UQ,0.0,795
008930 KS,CDXS UW,0.0,506
008930 KS,CELL UW,0.0,21
008930 KS,CELU UR,0.0,81
008930 KS,CERE UR,0.0,248
008930 KS,CERS UQ,0.0,416
008930 KS,CGEM UW,0.0,556
008930 KS,CHRS UQ,0.0,814
008930 KS,CLDX UR,0.0,113
008930 KS,CLOV UW,0.0,14
008930 KS,CMAX UW,0.0,36
008930 KS,CMRX UQ,0.0,452
008930 KS,CNMD UN,0.0,355
008930 KS,COGT UW,0.0,383
008930 KS,COLL UW,0.0,520
008930 KS,CORT UR,0.0,543
008930 KS,CPRX UR,0.0,1037
008930 KS,CPSI UW,0.0,269
008930 KS,CRBU UW,0.0,204
008930 KS,CRNX UW,0.0,411
008930 KS,CRVL UW,0.0,101
008930 KS,CSTL UQ,0.0,250
008930 KS,CTIC UR,0.0,97
008930 KS,CTKB UW,0.0,138
008930 KS,CUTR UW,0.0,1390
008930 KS,CYH UN,0.0,93
008930 KS,CYRX UR,0.0,316
008930 KS,CYTK UW,0.0,765
008930 KS,DAWN UW,0.0,140
008930 KS,DCGO UR,0.0,47
008930 KS,DCPH UW,0.0,594
008930 KS,DICE UQ,0.0,51
008930 KS,DNLI UW,0.0,245
008930 KS,DSGN UW,0.0,120
008930 KS,DVAX UW,0.0,148
008930 KS,DYN UW,0.0,203
008930 KS,EBS UN,0.0,124
008930 KS,EDIT UW,0.0,360
008930 KS,EGRX UQ,0.0,1
008930 KS,EIGR UQ,0.0,138
008930 KS,EMBC UW,17.0,173
008930 KS,ENOB UR,0.0,181
008930 KS,ENSG UW,0.0,234
008930 KS,ENTA UW,0.0,128
008930 KS,EOLS UQ,0.0,1271
008930 KS,EQRX UQ,0.0,86
008930 KS,ERAS UW,0.0,526
008930 KS,ESPR UQ,0.0,319
008930 KS,EVH UN,0.0,43
008930 KS,EWTX UW,0.0,364
008930 KS,EYPT UQ,0.0,250
008930 KS,FATE UQ,0.0,145
008930 KS,FDMT UW,0.0,144
008930 KS,FGEN UW,0.0,479
008930 KS,FHTX UQ,0.0,349
008930 KS,FIGS UN,0.0,105
008930 KS,FLGT UQ,0.0,167
008930 KS,FNA UN,0.0,740
008930 KS,FOLD UQ,0.0,295
008930 KS,FULC UQ,0.0,667
008930 KS,GBIO UW,0.0,78
008930 KS,GERN UW,0.0,133
008930 KS,GKOS UN,0.0,239
008930 KS,GLUE UW,0.0,818
008930 KS,GOSS UW,0.0,19
008930 KS,GRNA UQ,0.0,725
008930 KS,HAE UN,0.0,326
008930 KS,HALO UW,0.0,331
008930 KS,HCAT UW,0.0,364
008930 KS,HIMS UN,0.0,1706
008930 KS,HLTH UW,0.0,884
008930 KS,HLVX UW,5.0,486
008930 KS,HQY UW,0.0,51
008930 KS,HRMY UQ,0.0,291
008930 KS,HRTX UR,0.0,891
008930 KS,HSKA UR,0.0,259
008930 KS,HSTM UW,0.0,5
008930 KS,HUMA UW,0.0,111
008930 KS,IBRX UW,0.0,1370
008930 KS,ICPT UW,0.0,94
008930 KS,ICVX UW,0.0,1215
008930 KS,IDYA UW,0.0,146
008930 KS,IGMS UW,0.0,123
008930 KS,IMGN UW,0.0,185
008930 KS,IMVT UW,0.0,666
008930 KS,INBX UQ,0.0,417
008930 KS,INGN UW,0.0,503
008930 KS,INNV UW,0.0,34
008930 KS,INO UW,0.0,185
008930 KS,INSM UW,0.0,194
008930 KS,INSP UN,0.0,1075
008930 KS,INVA UW,0.0,651
008930 KS,IOVA UQ,0.0,66
008930 KS,IPSC UW,0.0,140
008930 KS,IRMD UR,0.0,18
008930 KS,IRTC UW,0.0,195
008930 KS,IRWD UW,0.0,162
008930 KS,ISEE UW,0.0,136
008930 KS,ITCI UW,0.0,53
008930 KS,ITGR UN,0.0,42
008930 KS,ITOS UQ,0.0,20
008930 KS,IVVD UQ,0.0,1571
008930 KS,JANX UQ,0.0,175
008930 KS,JYNT UR,0.0,69
008930 KS,KALV UQ,0.0,134
008930 KS,KDNY UW,0.0,541
008930 KS,KIDS UQ,0.0,376
008930 KS,KNSA UW,0.0,279
008930 KS,KNTE UW,0.0,938
008930 KS,KOD UQ,0.0,652
008930 KS,KPTI UW,0.0,349
008930 KS,KRON UW,0.0,1228
008930 KS,KROS UQ,0.0,163
008930 KS,KRTX UQ,0.0,137
008930 KS,KRYS UQ,0.0,222
008930 KS,KURA UW,0.0,21
008930 KS,KYMR UQ,0.0,187
008930 KS,KZR UW,0.0,76
008930 KS,LGND UQ,0.0,30
008930 KS,LIVN UW,0.0,76
008930 KS,LMAT UQ,0.0,811
008930 KS,LNTH UQ,0.0,424
008930 KS,LQDA UR,0.0,73
008930 KS,LUNG UW,0.0,1098
008930 KS,LXRX UW,0.0,281
008930 KS,LYEL UW,0.0,166
008930 KS,MCRB UW,0.0,980
008930 KS,MD UN,0.0,349
008930 KS,MDGL UW,0.0,48
008930 KS,MDRX UW,0.0,2
008930 KS,MDXG UR,0.0,223
008930 KS,ME UW,0.0,96
008930 KS,MEDP UW,0.0,618
008930 KS,MGNX UW,0.0,1199
008930 KS,MGTX UW,0.0,281
008930 KS,MIRM UQ,0.0,240
008930 KS,MLAB UW,0.0,303
008930 KS,MLYS UW,16.0,242
008930 KS,MMSI UW,0.0,367
008930 KS,MNKD UQ,0.0,453
008930 KS,MODV UW,0.0,92
008930 KS,MORF UQ,0.0,539
008930 KS,MPLN UN,0.0,10
008930 KS,MRSN UW,0.0,68
008930 KS,MXCT UW,0.0,1387
008930 KS,MYGN UW,0.0,417
008930 KS,NARI UW,0.0,63
008930 KS,NAUT UW,0.0,327
008930 KS,NEO UR,0.0,113
008930 KS,NEOG UW,0.0,646
008930 KS,NGM UW,0.0,532
008930 KS,NHC UA,0.0,371
008930 KS,NKTR UW,0.0,92
008930 KS,NKTX UW,0.0,316
008930 KS,NNOX UQ,0.0,71
008930 KS,NOTV UR,0.0,14
008930 KS,NRC UW,0.0,1180
008930 KS,NRIX UQ,0.0,503
008930 KS,NSTG UQ,0.0,281
008930 KS,NTLA UQ,0.0,203
008930 KS,NUTX UR,38.0,106
008930 KS,NUVA UW,0.0,173
008930 KS,NUVB UN,0.0,680
008930 KS,NUVL UW,0.0,1113
008930 KS,NVRO UN,0.0,673
008930 KS,NVTA UN,0.0,215
008930 KS,OABI UQ,0.0,293
008930 KS,OCGN UR,0.0,214
008930 KS,OCUL UQ,0.0,241
008930 KS,OFIX UW,0.0,23
008930 KS,OM UW,0.0,358
008930 KS,OMCL UW,0.0,427
008930 KS,OMI UN,0.0,36
008930 KS,OMIC UW,0.0,154
008930 KS,OPCH UW,0.0,129
008930 KS,OPK UW,0.0,288
008930 KS,OPRX UR,0.0,46
008930 KS,ORGO UR,0.0,4
008930 KS,OSUR UW,0.0,2605
008930 KS,OTLK UR,0.0,57
008930 KS,OWLT UN,0.0,1104
008930 KS,PACB UW,0.0,50
008930 KS,PAHC UQ,0.0,143
008930 KS,PBH UN,0.0,48
008930 KS,PCRX UW,0.0,428
008930 KS,PCVX UW,0.0,223
008930 KS,PDCO UW,0.0,84
008930 KS,PEPG UW,0.0,676
008930 KS,PETQ UW,0.0,64
008930 KS,PGEN UW,0.0,282
008930 KS,PGNY UW,0.0,74
008930 KS,PHAT UW,0.0,26
008930 KS,PHR UN,0.0,612
008930 KS,PIII UR,0.0,217
008930 KS,PMVP UW,0.0,664
008930 KS,PNT UR,0.0,35
008930 KS,PNTG UW,0.0,71
008930 KS,PRAX UW,0.0,223
008930 KS,PRCT UQ,0.0,218
008930 KS,PRDS UQ,0.0,416
008930 KS,PRME UQ,11.0,281
008930 KS,PRTA UW,0.0,1024
008930 KS,PRVA UW,0.0,152
008930 KS,PTCT UW,0.0,193
008930 KS,PTGX UQ,0.0,155
008930 KS,QSI UQ,0.0,69
008930 KS,QTRX UQ,0.0,304
008930 KS,RAPT UQ,0.0,179
008930 KS,RBOT UN,0.0,79
008930 KS,RCKT UQ,0.0,245
008930 KS,RCM UW,0.0,147
008930 KS,RCUS UN,0.0,180
008930 KS,RDNT UQ,0.0,490
008930 KS,REPL UW,0.0,506
008930 KS,RETA UQ,0.0,642
008930 KS,RGNX UW,0.0,384
008930 KS,RIGL UW,0.0,93
008930 KS,RLAY UQ,0.0,241
008930 KS,RLMD UW,0.0,18
008930 KS,RLYB UW,0.0,308
008930 KS,RNA UQ,0.0,83
008930 KS,RVMD UW,0.0,137
008930 KS,RVNC UQ,0.0,247
008930 KS,RXDX UW,0.0,75
008930 KS,RXRX UW,0.0,58
008930 KS,RXST UQ,0.0,343
008930 KS,SAGE UQ,0.0,206
008930 KS,SANA UW,0.0,801
008930 KS,SAVA UR,0.0,469
008930 KS,SDGR UW,0.0,550
008930 KS,SEER UW,0.0,208
008930 KS,SEM UN,0.0,374
008930 KS,SENS UA,0.0,233
008930 KS,SGHT UW,0.0,200
008930 KS,SGMO UW,0.0,128
008930 KS,SGRY UW,0.0,945
008930 KS,SHCR UW,0.0,583
008930 KS,SIBN UQ,0.0,256
008930 KS,SIGA UQ,0.0,156
008930 KS,SILK UW,0.0,531
008930 KS,SLGC UQ,0.0,418
008930 KS,SLP UW,0.0,536
008930 KS,SNCE UQ,0.0,4
008930 KS,SNDX UW,0.0,504
008930 KS,SRDX UW,0.0,151
008930 KS,STAA UQ,0.0,652
008930 KS,STOK UW,0.0,193
008930 KS,STRO UQ,0.0,100
008930 KS,SUPN UQ,0.0,260
008930 KS,SWAV UW,0.0,114
008930 KS,SWTX UW,0.0,146
008930 KS,TALS UQ,0.0,219
008930 KS,TARS UW,0.0,550
008930 KS,TBPH UQ,0.0,736
008930 KS,TCMD UQ,0.0,260
008930 KS,TGTX UR,0.0,489
008930 KS,THRD UQ,16.0,116
008930 KS,THRX UW,0.0,70
008930 KS,TIL UW,0.0,360
008930 KS,TKNO UQ,0.0,130
008930 KS,TMCI UW,0.0,199
008930 KS,TMDX UQ,0.0,110
008930 KS,TNGX UQ,0.0,1964
008930 KS,TNON UR,0.0,669
008930 KS,TNYA UW,0.0,772
008930 KS,TOI UR,0.0,9
008930 KS,TSVT UW,0.0,440
008930 KS,TVTX UQ,0.0,248
008930 KS,TWST UW,0.0,89
008930 KS,TYRA UW,0.0,782
008930 KS,UFPT UR,0.0,164
008930 KS,USPH UN,0.0,419
008930 KS,UTMD UW,0.0,531
008930 KS,VBIV UR,0.0,375
008930 KS,VCEL UQ,0.0,499
008930 KS,VCYT UQ,0.0,145
008930 KS,VERA UQ,0.0,284
008930 KS,VERV UW,0.0,329
008930 KS,VIR UW,0.0,203
008930 KS,VNDA UQ,0.0,592
008930 KS,VRAY UQ,0.0,208
008930 KS,VRDN UR,0.0,135
008930 KS,VREX UW,0.0,253
008930 KS,VTGN UR,0.0,43
008930 KS,VTYX UW,0.0,392
008930 KS,VXRT UR,0.0,628
008930 KS,WGS UW,0.0,316
008930 KS,XERS UW,0.0,399
008930 KS,XNCR UQ,0.0,444
008930 KS,YMAB UW,0.0,993
008930 KS,ZIMV UW,0.0,583
008930 KS,ZNTL UQ,0.0,117
008930 KS,ZYXI UW,0.0,160
009420 KS,A UN,0.0,2950
009420 KS,ABBV UN,0.0,2606
009420 KS,ABC UN,0.0,2801
009420 KS,ABT UN,0.0,5708
009420 KS,ACHC UW,0.0,3378
009420 KS,AGL UN,0.0,773
009420 KS,ALGN UW,0.0,1101
009420 KS,ALNY UW,0.0,1601
009420 KS,AMED UW,0.0,343
009420 KS,AMGN UW,0.0,1421
009420 KS,AVTR UN,0.0,1569
009420 KS,AZTA UW,0.0,1066
009420 KS,BAX UN,0.0,2111
009420 KS,BDX UN,0.0,7626
009420 KS,BIIB UW,0.0,4810
009420 KS,BIO UN,0.0,1683
009420 KS,BMRN UW,0.0,627
009420 KS,BMY UN,0.0,929
009420 KS,BRKR UW,0.0,2824
009420 KS,BSX UN,0.0,2914
009420 KS,CAH UN,0.0,4117
009420 KS,CERT UW,0.0,363
009420 KS,CHE UN,0.0,655
009420 KS,CI UN,0.0,4873
009420 KS,CNC UN,0.0,4296
009420 KS,COO UN,0.0,1379
009420 KS,CRL UN,0.0,1253
009420 KS,CTLT UN,0.0,843
009420 KS,CVS UN,0.0,4162
009420 KS,DGX UN,0.0,5070
009420 KS,DH UW,0.0,85
009420 KS,DHR UN,0.0,2951
009420 KS,DOCS UN,0.0,308
009420 KS,DVA UN,0.0,2702
009420 KS,DXCM UW,0.0,3515
009420 KS,EHAB UN,0.0,295
009420 KS,EHC UN,0.0,3848
009420 KS,ELAN UN,0.0,965
009420 KS,ELV UN,0.0,4277
009420 KS,ENOV UN,0.0,3055
009420 KS,EW UN,0.0,1728
009420 KS,EXAS UR,0.0,730
009420 KS,EXEL UW,0.0,585
009420 KS,GEHC UW,17.0,189
009420 KS,GH UW,0.0,199
009420 KS,GILD UW,0.0,4789
009420 KS,GMED UN,0.0,2691
009420 KS,HCA UN,0.0,3966
009420 KS,HOLX UW,0.0,2900
009420 KS,HSIC UW,0.0,3509
009420 KS,HUM UN,0.0,2456
009420 KS,HZNP UW,0.0,415
009420 KS,IART UW,0.0,1368
009420 KS,ICUI UW,0.0,1341
009420 KS,IDXX UW,0.0,2886
009420 KS,ILMN UW,0.0,1377
009420 KS,INCY UW,0.0,710
009420 KS,IONS UW,0.0,1900
009420 KS,IQV UN,0.0,3590
009420 KS,ISRG UW,0.0,1853
009420 KS,JAZZ UW,0.0,3084
009420 KS,JNJ UN,0.0,5098
009420 KS,LH UN,0.0,1194
009420 KS,LLY UN,0.0,4349
009420 KS,MASI UW,0.0,430
009420 KS,MCK UN,0.0,2952
009420 KS,MDT UN,0.0,2295
009420 KS,MOH UN,0.0,2237
009420 KS,MRK UN,0.0,950
009420 KS,MRNA UW,0.0,389
009420 KS,MRTX UW,0.0,104
009420 KS,MRVI UW,0.0,109
009420 KS,MTD UN,0.0,4078
009420 KS,NBIX UW,0.0,724
009420 KS,NTRA UW,0.0,304
009420 KS,NVAX UW,0.0,918
009420 KS,NVCR UW,0.0,441
009420 KS,NVST UN,0.0,2216
009420 KS,OGN UN,0.0,939
009420 KS,PEN UN,0.0,133
009420 KS,PFE UN,0.0,1011
009420 KS,PINC UW,0.0,566
009420 KS,PODD UW,0.0,936
009420 KS,PRGO UN,0.0,2476
009420 KS,QDEL UW,0.0,331
009420 KS,QGEN UN,0.0,1446
009420 KS,RARE UW,0.0,1978
009420 KS,REGN UW,0.0,1663
009420 KS,RGEN UW,0.0,1159
009420 KS,RMD UN,0.0,3093
009420 KS,RPRX UW,0.0,940
009420 KS,RVTY UN,0.0,2199
009420 KS,SGEN UW,0.0,464
009420 KS,SHC UW,0.0,1096
009420 KS,SRPT UW,0.0,383
009420 KS,STE UN,0.0,2285
009420 KS,SYK UN,0.0,2806
009420 KS,SYNH UW,0.0,2012
009420 KS,TDOC UN,0.0,355
009420 KS,TECH UW,0.0,1694
009420 KS,TFX UN,0.0,1683
009420 KS,THC UN,0.0,1910
009420 KS,TMO UN,0.0,2427
009420 KS,TNDM UQ,0.0,1831
009420 KS,TXG UW,0.0,250
009420 KS,UHS UN,0.0,3333
009420 KS,UNH UN,0.0,3504
009420 KS,UTHR UW,0.0,194
009420 KS,VEEV UN,0.0,425
009420 KS,VRTX UW,0.0,784
009420 KS,VTRS UW,0.0,3868
009420 KS,WAT UN,0.0,2813
009420 KS,WST UN,0.0,1783
009420 KS,XRAY UW,0.0,2002
009420 KS,ZBH UN,0.0,3996
009420 KS,ZTS UN,0.0,1160
009420 KS,AADI UR,0.0,111
009420 KS,ABCL UW,0.0,666
009420 KS,ABSI UW,0.0,421
009420 KS,ABUS UW,0.0,219
009420 KS,ACAD UW,0.0,549
009420 KS,ACCD UW,0.0,216
009420 KS,ACET UQ,0.0,555
009420 KS,ACLX UW,0.0,406
009420 KS,ACRS UW,0.0,309
009420 KS,ACRV UQ,31.0,260
009420 KS,ADMA UQ,0.0,678
009420 KS,ADPT UW,0.0,289
009420 KS,ADUS UW,0.0,301
009420 KS,AFMD UQ,0.0,2835
009420 KS,AGEN UR,0.0,2838
009420 KS,AGIO UW,0.0,807
009420 KS,AGTI UN,0.0,641
009420 KS,AHCO UR,0.0,546
009420 KS,AIRS UQ,0.0,1645
009420 KS,AKRO UW,0.0,330
009420 KS,AKYA UW,0.0,218
009420 KS,ALEC UW,0.0,745
009420 KS,ALHC UW,0.0,236
009420 KS,ALKS UW,0.0,1117
009420 KS,ALLO UW,0.0,151
009420 KS,ALPN UQ,0.0,183
009420 KS,ALVR UW,0.0,67
009420 KS,ALXO UW,0.0,210
009420 KS,AMEH UR,0.0,253
009420 KS,AMLX UW,0.0,193
009420 KS,AMN UN,0.0,1317
009420 KS,AMPH UW,0.0,2113
009420 KS,AMRX UN,0.0,185
009420 KS,AMWL UN,0.0,229
009420 KS,ANAB UW,0.0,374
009420 KS,ANGO UW,0.0,248
009420 KS,ANIK UW,0.0,167
009420 KS,ANIP UQ,0.0,1227
009420 KS,ANTX UW,33.0,236
009420 KS,AORT UN,0.0,1196
009420 KS,APLS UW,0.0,360
009420 KS,ARCT UQ,0.0,375
009420 KS,ARQT UW,0.0,174
009420 KS,ARVN UW,0.0,640
009420 KS,ARWR UW,0.0,469
009420 KS,ATEC UW,0.0,630
009420 KS,ATHA UW,0.0,617
009420 KS,ATIP UN,0.0,97
009420 KS,ATRA UW,0.0,1623
009420 KS,ATRC UQ,0.0,1298
009420 KS,ATRI UW,0.0,650
009420 KS,AUPH UQ,0.0,168
009420 KS,AURA UQ,0.0,95
009420 KS,AVAH UW,0.0,176
009420 KS,AVIR UW,0.0,226
009420 KS,AVNS UN,0.0,1264
009420 KS,AVTE UQ,0.0,108
009420 KS,AVXL UW,0.0,312
009420 KS,AXGN UR,0.0,210
009420 KS,AXNX UW,0.0,2006
009420 KS,AXSM UQ,0.0,478
009420 KS,BBIO UW,0.0,421
009420 KS,BBLN UN,0.0,141
009420 KS,BCRX UW,0.0,504
009420 KS,BEAM UW,0.0,415
009420 KS,BFLY UN,0.0,68
009420 KS,BHVN UN,7.0,319
009420 KS,BKD UN,0.0,260
009420 KS,BLFS UR,0.0,344
009420 KS,BLUE UW,0.0,455
009420 KS,BNGO UR,0.0,400
009420 KS,BPMC UW,0.0,922
009420 KS,BTAI UR,0.0,1151
009420 KS,BVS UW,0.0,277
009420 KS,CANO UN,0.0,8
009420 KS,CARA UQ,0.0,3072
009420 KS,CCCC UW,0.0,180
009420 KS,CCRN UW,0.0,586
009420 KS,CDMO UR,0.0,207
009420 KS,CDNA UQ,0.0,470
009420 KS,CDXS UW,0.0,392
009420 KS,CELL UW,0.0,185
009420 KS,CELU UR,0.0,138
009420 KS,CERE UR,0.0,311
009420 KS,CERS UQ,0.0,1735
009420 KS,CGEM UW,0.0,211
009420 KS,CHRS UQ,0.0,1340
009420 KS,CLDX UR,0.0,535
009420 KS,CLOV UW,0.0,140
009420 KS,CMAX UW,0.0,25
009420 KS,CMRX UQ,0.0,1117
009420 KS,CNMD UN,0.0,1730
009420 KS,COGT UW,0.0,272
009420 KS,COLL UW,0.0,1125
009420 KS,CORT UR,0.0,1029
009420 KS,CPRX UR,0.0,3243
009420 KS,CPSI UW,0.0,2853
009420 KS,CRBU UW,0.0,413
009420 KS,CRNX UW,0.0,332
009420 KS,CRVL UW,0.0,1595
009420 KS,CSTL UQ,0.0,622
009420 KS,CTIC UR,0.0,126
009420 KS,CTKB UW,0.0,495
009420 KS,CUTR UW,0.0,1577
009420 KS,CYH UN,0.0,785
009420 KS,CYRX UR,0.0,69
009420 KS,CYTK UW,0.0,140
009420 KS,DAWN UW,0.0,418
009420 KS,DCGO UR,0.0,80
009420 KS,DCPH UW,0.0,1002
009420 KS,DICE UQ,0.0,392
009420 KS,DNLI UW,0.0,1339
009420 KS,DSGN UW,0.0,278
009420 KS,DVAX UW,0.0,343
009420 KS,DYN UW,0.0,1130
009420 KS,EBS UN,0.0,362
009420 KS,EDIT UW,0.0,657
009420 KS,EGRX UQ,0.0,134
009420 KS,EIGR UQ,0.0,56
009420 KS,EMBC UW,1.0,138
009420 KS,ENOB UR,0.0,213
009420 KS,ENSG UW,0.0,3209
009420 KS,ENTA UW,0.0,79
009420 KS,EOLS UQ,0.0,1374
009420 KS,EQRX UQ,0.0,59
009420 KS,ERAS UW,0.0,258
009420 KS,ESPR UQ,0.0,72
009420 KS,EVH UN,0.0,185
009420 KS,EWTX UW,0.0,664
009420 KS,EYPT UQ,0.0,416
009420 KS,FATE UQ,0.0,354
009420 KS,FDMT UW,0.0,541
009420 KS,FGEN UW,0.0,3927
009420 KS,FHTX UQ,0.0,1038
009420 KS,FIGS UN,0.0,352
009420 KS,FLGT UQ,0.0,427
009420 KS,FNA UN,0.0,444
009420 KS,FOLD UQ,0.0,1231
009420 KS,FULC UQ,0.0,68
009420 KS,GBIO UW,0.0,490
009420 KS,GERN UW,0.0,230
009420 KS,GKOS UN,0.0,509
009420 KS,GLUE UW,0.0,1075
009420 KS,GOSS UW,0.0,171
009420 KS,GRNA UQ,0.0,562
009420 KS,HAE UN,0.0,2210
009420 KS,HALO UW,0.0,409
009420 KS,HCAT UW,0.0,138
009420 KS,HIMS UN,0.0,297
009420 KS,HLTH UW,0.0,309
009420 KS,HLVX UW,17.0,173
009420 KS,HQY UW,0.0,42
009420 KS,HRMY UQ,0.0,273
009420 KS,HRTX UR,0.0,188
009420 KS,HSKA UR,0.0,536
009420 KS,HSTM UW,0.0,560
009420 KS,HUMA UW,0.0,1004
009420 KS,IBRX UW,0.0,297
009420 KS,ICPT UW,0.0,385
009420 KS,ICVX UW,0.0,792
009420 KS,IDYA UW,0.0,299
009420 KS,IGMS UW,0.0,286
009420 KS,IMGN UW,0.0,3518
009420 KS,IMVT UW,0.0,2161
009420 KS,INBX UQ,0.0,216
009420 KS,INGN UW,0.0,718
009420 KS,INNV UW,0.0,203
009420 KS,INO UW,0.0,628
009420 KS,INSM UW,0.0,1871
009420 KS,INSP UN,0.0,593
009420 KS,INVA UW,0.0,248
009420 KS,IOVA UQ,0.0,143
009420 KS,IPSC UW,0.0,2027
009420 KS,IRMD UR,0.0,57
009420 KS,IRTC UW,0.0,496
009420 KS,IRWD UW,0.0,4096
009420 KS,ISEE UW,0.0,669
009420 KS,ITCI UW,0.0,278
009420 KS,ITGR UN,0.0,487
009420 KS,ITOS UQ,0.0,61
009420 KS,IVVD UQ,0.0,282
009420 KS,JANX UQ,0.0,193
009420 KS,JYNT UR,0.0,142
009420 KS,KALV UQ,0.0,109
009420 KS,KDNY UW,0.0,2632
009420 KS,KIDS UQ,0.0,673
009420 KS,KNSA UW,0.0,464
009420 KS,KNTE UW,0.0,1129
009420 KS,KOD UQ,0.0,1761
009420 KS,KPTI UW,0.0,358
009420 KS,KRON UW,0.0,2273
009420 KS,KROS UQ,0.0,373
009420 KS,KRTX UQ,0.0,217
009420 KS,KRYS UQ,0.0,445
009420 KS,KURA UW,0.0,246
009420 KS,KYMR UQ,0.0,720
009420 KS,KZR UW,0.0,271
009420 KS,LFST UW,0.0,87
009420 KS,LGND UQ,0.0,1195
009420 KS,LIVN UW,0.0,336
009420 KS,LMAT UQ,0.0,472
009420 KS,LNTH UQ,0.0,373
009420 KS,LQDA UR,0.0,259
009420 KS,LUNG UW,0.0,330
009420 KS,LXRX UW,0.0,1212
009420 KS,LYEL UW,0.0,1710
009420 KS,MCRB UW,0.0,421
009420 KS,MD UN,0.0,932
009420 KS,MDGL UW,0.0,12
009420 KS,MDRX UW,0.0,306
009420 KS,MDXG UR,0.0,2938
009420 KS,ME UW,0.0,185
009420 KS,MEDP UW,0.0,2179
009420 KS,MGNX UW,0.0,250
009420 KS,MGTX UW,0.0,330
009420 KS,MIRM UQ,0.0,503
009420 KS,MLAB UW,0.0,145
009420 KS,MLYS UW,2.0,156
009420 KS,MMSI UW,0.0,1836
009420 KS,MNKD UQ,0.0,655
009420 KS,MODV UW,0.0,117
009420 KS,MORF UQ,0.0,1454
009420 KS,MPLN UN,0.0,106
009420 KS,MRSN UW,0.0,52
009420 KS,MXCT UW,0.0,346
009420 KS,MYGN UW,0.0,1272
009420 KS,NARI UW,0.0,138
