ranking,sector,kospi_ticker,russell_ticker,corr_w_sum,corr_px,corr_r,corr_r**0.5
20752,Industrials,011200 KS,TNET UN,0.387592606,0.086003041,0.090956266,0.301589565
20753,Industrials,006360 KS,DLX UN,0.387573633,0,0.150213321,0.387573633
20754,Industrials,001040 KS,SHYF UW,0.387556958,-0.65029026,0.069028788,0.262733302
20755,Industrials,000720 KS,ROL UN,0.387518642,0.089903778,0.088574607,0.297614864
20756,Health Care,009420 KS,CCRN UW,0.38748024,-0.38748024,0,0
20757,Consumer Discretionary,069960 KS,ORLY UW,0.387452385,-0.736277599,0.12167903,0.348825214
20758,Industrials,000120 KS,ERII UW,0.387424407,-0.608518823,0.048882741,0.221094416
20759,Industrials,000720 KS,HUBB UN,0.387406877,0,0.150084088,0.387406877
20760,Consumer Discretionary,180640 KS,HOV UN,0.387403287,0.112265695,0.075700695,0.275137592
20761,Industrials,034020 KS,XYL UN,0.38738876,0,0.150070051,0.38738876
20762,Industrials,000120 KS,WSO UN,0.387334806,-0.661963129,0.075420716,0.274628323
20763,Consumer Discretionary,111770 KS,PZZA UW,0.387313611,0.123618084,0.069535331,0.263695527
20764,Consumer Discretionary,012330 KS,OSTK UQ,0.387301418,0.387301418,0,0
20765,Industrials,004990 KS,HUBG UW,0.387232809,-0.708358135,0.103121475,0.321125326
20766,Industrials,020560 KS,AIR UN,0.387232666,0.052063583,0.112338314,0.335169083
20767,Financials,032830 KS,FCFS UW,0.387225225,-0.676053299,0.083421657,0.288828074
20768,Industrials,006260 KS,SPWR UW,0.387223061,0.063767865,0.104623264,0.323455196
20769,Consumer Discretionary,111770 KS,MNRO UW,0.387166997,0.086293173,0.090525058,0.300873824
20770,Health Care,005250 KS,SAGE UQ,0.387144962,0.102893227,0.080799049,0.284251736
20771,Health Care,003850 KS,FOLD UQ,0.387101715,0.118640755,0.072071287,0.26846096
20772,Health Care,185750 KS,AFMD UQ,0.387077525,0.061655241,0.105899663,0.325422284
20773,Health Care,006280 KS,HQY UW,0.387046946,0.179738808,0.042976664,0.207308138
20774,Financials,105560 KS,TFSL UW,0.387015027,-0.059166224,0.199077709,0.446181251
20775,Consumer Discretionary,008770 KS,QUOT UN,0.386901117,0.133483009,0.064220738,0.253418109
20776,Financials,086790 KS,EFC UN,0.386816174,0,0.149626753,0.386816174
20777,Industrials,042670 KS,SPR UN,0.386784545,0.045656326,0.116368462,0.341128219
20778,Materials,011790 KS,PLM UA,0.386754796,-0.659929689,0.074624522,0.273174894
20779,Industrials,000150 KS,SPXC UN,0.386747078,0,0.149573302,0.386747078
20780,Industrials,006360 KS,LMT UN,0.386670614,0.105072013,0.079297772,0.281598601
20781,Health Care,006280 KS,KPTI UW,0.38663547,0.094711836,0.085219408,0.291923634
20782,Industrials,047040 KS,MOG_A UN,0.386486755,0,0.149372012,0.386486755
20783,Financials,016360 KS,UVSP UW,0.386486721,0,0.149371985,0.386486721
20784,Industrials,086280 KS,TRN UN,0.386301235,0.061290321,0.105632094,0.325010914
20785,Consumer Staples,007070 KS,MGPI UW,0.386279409,-0.611777327,0.050849311,0.225497918
20786,Financials,138930 KS,HTLF UW,0.386271141,-0.079609209,0.2170445,0.46588035
20787,Industrials,000210 KS,TNC UN,0.386243013,0,0.149183665,0.386243013
20788,Health Care,008930 KS,UHS UN,0.386131807,0.080787586,0.093235094,0.305344222
20789,Financials,016360 KS,AGO UN,0.386110442,-0.05579495,0.195280376,0.441905393
20790,Consumer Discretionary,021240 KS,MBUU UQ,0.386078058,-0.627745601,0.058403201,0.241667543
20791,Industrials,012450 KS,FDX UN,0.386076217,0.092298672,0.086305246,0.293777545
20792,Consumer Discretionary,008770 KS,MHO UN,0.386051742,0.065217388,0.102934683,0.320834354
20793,Industrials,017800 KS,EMR UN,0.386046176,0,0.14903165,0.386046176
20794,Industrials,051600 KS,KEX UN,0.386031595,0.092204198,0.086334539,0.293827397
20795,Industrials,047810 KS,OFLX UQ,0.386030741,-0.694377315,0.09507761,0.308346574
20796,Industrials,000210 KS,DNOW UN,0.38601268,0,0.149005789,0.38601268
20797,Consumer Discretionary,020000 KS,MODG UN,0.386005434,0.066664698,0.101978505,0.319340735
20798,Consumer Discretionary,069960 KS,EXPE UW,0.386002482,0,0.148997916,0.386002482
20799,Financials,032830 KS,VALU UR,0.385906872,-0.652316847,0.070974275,0.266409975
20800,Consumer Staples,192820 KS,CASY UW,0.38584825,-0.667542642,0.079351731,0.281694392
20801,Industrials,001040 KS,KNX UN,0.385808754,-0.658989608,0.074627779,0.273180854
20802,Industrials,034730 KS,MDU UN,0.385784851,0.048819517,0.113545636,0.336965334
20803,Financials,138930 KS,TFC UN,0.385779049,-0.143421347,0.280053059,0.529200396
20804,Financials,029780 KS,BSRR UW,0.385761069,0.047798164,0.114218925,0.337962905
20805,Consumer Staples,002790 KS,JJSF UW,0.385604666,-0.608972474,0.049893177,0.223367808
20806,Consumer Discretionary,057050 KS,F UN,0.385600715,0.068202381,0.100741702,0.317398334
20807,Financials,316140 KS,AON UN,0.385579365,0,0.148671446,0.385579365
20808,Consumer Discretionary,057050 KS,SCVL UW,0.38556458,-0.654016966,0.072066683,0.268452386
20809,Health Care,008930 KS,TVTX UQ,0.385551589,0.115583348,0.072882851,0.269968241
20810,Industrials,020560 KS,CRAI UW,0.385510491,0.129478419,0.065552422,0.256032072
20811,Consumer Discretionary,161390 KS,LOCO UW,0.385504628,0.070900193,0.098975951,0.314604435
20812,Consumer Discretionary,161390 KS,LZB UN,0.38543473,0.053943499,0.109886436,0.331491231
20813,Financials,039490 KS,BXMT UN,0.385366765,0,0.148507544,0.385366765
20814,Financials,024110 KS,FITB UW,0.385328761,-0.103025538,0.238489921,0.488354299
20815,Industrials,020560 KS,VVI UN,0.385303099,0,0.148458478,0.385303099
20816,Consumer Discretionary,009240 KS,HD UN,0.385295578,-0.699833067,0.098933831,0.314537488
20817,Industrials,028050 KS,EPAC UN,0.385256232,0,0.148422364,0.385256232
20818,Industrials,034020 KS,ITW UN,0.385245897,0,0.148414401,0.385245897
20819,Industrials,010780 KS,PKE UN,0.385232704,0.12806996,0.066132677,0.257162744
20820,Consumer Discretionary,011210 KS,CBRL UW,0.385146365,0.053686292,0.10986578,0.331460073
20821,Materials,009830 KS,HAYN UW,0.385123802,0.106695475,0.077522333,0.278428327
20822,Industrials,042670 KS,SP UW,0.385117972,0.130048852,0.065060256,0.25506912
20823,Industrials,010780 KS,BECN UW,0.385033159,0.049525487,0.112565398,0.335507672
20824,Financials,086790 KS,PRAA UW,0.385007795,0,0.148231003,0.385007795
20825,Industrials,000150 KS,FCEL UQ,0.384994669,0.116089029,0.072310243,0.26890564
20826,Materials,069260 KS,GPK UN,0.384961736,0.062687846,0.103860461,0.322273891
20827,Consumer Staples,004370 KS,CVGW UW,0.384948066,-0.384948066,0,0
20828,Materials,003240 KS,CSTM UN,0.384944137,0.076590708,0.095081837,0.308353429
20829,Financials,029780 KS,KEY UN,0.384923837,0,0.14816636,0.384923837
20830,Consumer Discretionary,031430 KS,TLYS UN,0.384920408,0.149569688,0.055389962,0.23535072
20831,Health Care,003090 KS,AXGN UR,0.384919448,0.166869322,0.047545857,0.218050126
20832,Industrials,001120 KS,TRNS UQ,0.384855424,0.133710247,0.0630739,0.251145177
20833,Consumer Discretionary,011210 KS,AEO UN,0.384830163,0.093870958,0.084657259,0.290959205
20834,Industrials,012750 KS,GOGL UW,0.384710162,-0.384710162,0,0
20835,Materials,016380 KS,USLM UW,0.384667137,-0.669466976,0.081110949,0.28479984
20836,Financials,000240 KS,PRAA UW,0.384636476,0.071398731,0.098117885,0.313237746
20837,Materials,003410 KS,NEU UN,0.384627973,-0.591412384,0.042759793,0.206784411
20838,Health Care,008930 KS,SGMO UW,0.384597105,0.083469927,0.090677578,0.301127178
20839,Financials,138930 KS,BCBP UQ,0.384495078,0,0.147836465,0.384495078
20840,Financials,005940 KS,FHI UN,0.384491802,0,0.147833946,0.384491802
20841,Health Care,019170 KS,AMPH UW,0.384478078,0.114587714,0.072840809,0.269890364
20842,Consumer Discretionary,031430 KS,MOV UN,0.384464021,0.122592305,0.068576795,0.261871716
20843,Health Care,003090 KS,CCRN UW,0.384440071,0.152232969,0.053920138,0.232207102
20844,Materials,004000 KS,NEU UN,0.384415595,-0.620035523,0.055516751,0.235619929
20845,Industrials,004990 KS,ROCK UW,0.384407505,-0.702168316,0.100971933,0.317760811
20846,Industrials,000150 KS,GGG UN,0.384381914,0,0.147749456,0.384381914
20847,Industrials,010780 KS,CVLG UW,0.384371441,0.102268118,0.079582285,0.282103323
20848,Industrials,010780 KS,URI UN,0.384369247,0,0.147739718,0.384369247
20849,Consumer Discretionary,020000 KS,BFAM UN,0.384366577,0.076531461,0.094762459,0.307835116
20850,Materials,016380 KS,CRS UN,0.38434644,0,0.147722186,0.38434644
20851,Industrials,051600 KS,RSG UN,0.384339904,-0.648564751,0.06981477,0.264224847
20852,Financials,016360 KS,ONB UW,0.384331339,-0.062742515,0.199875031,0.447073854
20853,Industrials,011200 KS,FIX UN,0.384326301,0.111204204,0.07459568,0.273122097
20854,Materials,014820 KS,AA UN,0.384260161,0.083309244,0.090571454,0.300950917
20855,Financials,005940 KS,CNNE UN,0.384240216,0,0.147640544,0.384240216
20856,Consumer Discretionary,114090 KS,MBUU UQ,0.384215455,-0.661308233,0.076780408,0.277092778
20857,Consumer Discretionary,005850 KS,BFAM UN,0.384149515,0.126328305,0.066471776,0.25782121
20858,Consumer Staples,097950 KS,PG UN,0.384139265,0.079346415,0.092898681,0.30479285
20859,Consumer Discretionary,069960 KS,FOXF UW,0.384123223,-0.699477986,0.099448627,0.315354763
20860,Financials,316140 KS,BRO UN,0.38406554,0,0.147506339,0.38406554
20861,Consumer Discretionary,008770 KS,LL UN,0.384050727,0.141184401,0.058984053,0.242866327
20862,Consumer Discretionary,073240 KS,BKE UN,0.384023425,0.091717621,0.085442683,0.292305804
20863,Industrials,051600 KS,OSK UN,0.384020143,-0.677551884,0.086160883,0.293531741
20864,Financials,001450 KS,RF UN,0.383954355,0,0.147420947,0.383954355
20865,Financials,016360 KS,PFC UW,0.383893964,0,0.147374576,0.383893964
20866,Industrials,042660 KS,HSC UN,0.38385184,0,0.147342235,0.38385184
20867,Consumer Discretionary,005850 KS,PRTS UW,0.383821166,0.383821166,0,0
20868,Health Care,009420 KS,OMI UN,0.383787605,-0.61146955,0.051839068,0.227681945
20869,Information Technology,034220 KS,KN UN,0.383768121,0,0.14727797,0.383768121
20870,Industrials,012750 KS,NDSN UW,0.383763617,-0.630938804,0.061095573,0.247175187
20871,Financials,088350 KS,CNOB UW,0.3837383,-0.05808154,0.195204771,0.44181984
20872,Industrials,051600 KS,GNRC UN,0.383641041,-0.383641041,0,0
20873,Financials,029780 KS,PEBO UW,0.383588531,0.064603367,0.101751535,0.318985164
20874,Financials,016360 KS,AFL UN,0.383577195,-0.099300833,0.23317119,0.482878028
20875,Industrials,020560 KS,ITW UN,0.383574836,0,0.147129655,0.383574836
20876,Consumer Discretionary,031430 KS,GPC UN,0.383429673,0.085968956,0.088482878,0.297460717
20877,Consumer Discretionary,012330 KS,RCKY UW,0.38341877,0.174397039,0.043690084,0.209021731
20878,Financials,032830 KS,AON UN,0.383398771,-0.745813271,0.13134427,0.3624145
20879,Consumer Discretionary,031430 KS,WYNN UW,0.383397844,0.045547382,0.114142934,0.337850462
20880,Industrials,052690 KS,HCSG UW,0.383370962,-0.617939361,0.055022334,0.234568399
20881,Consumer Staples,161890 KS,POST UN,0.383344221,-0.695430756,0.097398005,0.312086535
20882,Industrials,001040 KS,RUSHB UW,0.383339154,-0.699344548,0.099859409,0.316005394
20883,Industrials,047810 KS,VRSK UW,0.383327991,-0.668907742,0.081555794,0.285579751
20884,Financials,032830 KS,HMN UN,0.383273886,0,0.146898871,0.383273886
20885,Consumer Staples,097950 KS,COST UW,0.383212284,0.123998796,0.067191632,0.259213487
20886,Health Care,008930 KS,SAGE UQ,0.383186864,0.054792932,0.107842574,0.328393932
20887,Health Care,068270 KS,ISEE UW,0.383171479,-0.645059284,0.068585223,0.261887806
20888,Industrials,000210 KS,IEX UN,0.383144816,0,0.14679995,0.383144816
20889,Industrials,001120 KS,DXPE UW,0.383110478,0,0.146773638,0.383110478
20890,Industrials,004990 KS,PCAR UW,0.38309749,-0.766939704,0.147334845,0.383842214
20891,Industrials,047050 KS,CW UN,0.383084703,0,0.14675389,0.383084703
20892,Consumer Discretionary,111770 KS,DHI UN,0.383084661,0.051717424,0.109804246,0.331367237
20893,Consumer Staples,139480 KS,LANC UW,0.383041659,-0.589780087,0.042740778,0.206738428
20894,Materials,006650 KS,CLF UN,0.383038964,0.053444878,0.108632262,0.329594087
20895,Industrials,003490 KS,FLR UN,0.383016233,0,0.146701435,0.383016233
20896,Consumer Staples,001800 KS,MGPI UW,0.382997144,-0.653764336,0.073314872,0.270767192
20897,Industrials,034730 KS,VICR UW,0.382917665,0.05053835,0.110476009,0.332379315
20898,Financials,088350 KS,SASR UW,0.382863905,-0.067380697,0.202720201,0.450244602
20899,Consumer Discretionary,073240 KS,WGO UN,0.382809053,-0.643794185,0.068113239,0.260985132
20900,Consumer Staples,161890 KS,DAR UN,0.38279393,-0.688537513,0.093479138,0.305743583
20901,Materials,000670 KS,AVNT UN,0.382790816,0,0.146528809,0.382790816
20902,Financials,138930 KS,ABCB UW,0.382774308,-0.097352919,0.230522154,0.480127227
20903,Industrials,012750 KS,BAH UN,0.382734361,-0.641846072,0.067138879,0.259111711
20904,Consumer Staples,192820 KS,SYY UN,0.382690128,-0.632563592,0.062436748,0.249873463
20905,Financials,138930 KS,ECPG UW,0.382689703,0,0.146451409,0.382689703
20906,Health Care,009420 KS,ANIK UW,0.382670825,0.108950124,0.074923022,0.273720701
20907,Industrials,042660 KS,ATSG UW,0.38260357,-0.654343429,0.073842551,0.271739859
20908,Industrials,042670 KS,PTSI UQ,0.382545172,0.118645937,0.069642806,0.263899235
20909,Consumer Discretionary,069960 KS,MTH UN,0.382468376,-0.70537111,0.104266176,0.322902734
20910,Financials,006800 KS,HCI UN,0.382458145,0.049707702,0.110722857,0.332750443
20911,Industrials,017800 KS,GLDD UW,0.382455016,0.058604135,0.104879393,0.323850881
20912,Financials,032830 KS,TMP UA,0.382422957,0,0.146247318,0.382422957
20913,Industrials,034730 KS,TWI UN,0.382411492,0.091443562,0.084662336,0.29096793
20914,Financials,001450 KS,VBTX UQ,0.382392548,0,0.146224061,0.382392548
20915,Financials,032830 KS,HBCP UW,0.382384695,0.043669544,0.114727954,0.338715151
20916,Financials,024110 KS,RF UN,0.382366149,-0.113621933,0.246004178,0.495988082
20917,Financials,000240 KS,LBAI UW,0.382333575,0.049850496,0.110544998,0.332483079
20918,Consumer Discretionary,004170 KS,LAD UN,0.382323512,0.052188418,0.10898918,0.330135094
20919,Consumer Discretionary,021240 KS,FOXF UW,0.382262881,-0.61052152,0.052102006,0.228258639
20920,Industrials,011200 KS,ABM UN,0.38215464,0.083153757,0.089401528,0.299000883
20921,Industrials,000120 KS,GFF UN,0.382150019,-0.638423822,0.065676262,0.256273803
20922,Information Technology,000990 KS,OSPN UR,0.382109373,0.067942559,0.098700787,0.314166814
20923,Industrials,012750 KS,WTS UN,0.382021039,-0.679328854,0.088391937,0.297307815
20924,Industrials,001120 KS,GEO UN,0.381947556,0.04700398,0.112187199,0.334943576
20925,Financials,138930 KS,TFSL UW,0.381837566,-0.052379422,0.188544392,0.434216988
20926,Communication Services,036570 KS,LGF_A UN,0.381833706,-0.60319256,0.048999742,0.221358854
20927,Industrials,001120 KS,FC UN,0.381802532,0.075900281,0.093576187,0.305902251
20928,Consumer Discretionary,008770 KS,MGM UN,0.381746276,0,0.145730219,0.381746276
20929,Industrials,020560 KS,AIN UN,0.381731839,0,0.145719197,0.381731839
20930,Consumer Discretionary,021240 KS,WEN UW,0.381717843,-0.600068284,0.047676915,0.218350442
20931,Industrials,001120 KS,AME UN,0.381699894,-0.051481049,0.187645729,0.433180943
20932,Consumer Discretionary,114090 KS,LCII UN,0.381651887,-0.661065546,0.078071993,0.279413659
20933,Consumer Staples,001800 KS,IPAR UW,0.381561194,-0.681540275,0.089987449,0.299979082
20934,Information Technology,018260 KS,NTGR UW,0.381455824,0.112065954,0.072570902,0.269389869
20935,Consumer Discretionary,111770 KS,LEG UN,0.381437858,0,0.14549484,0.381437858
20936,Health Care,006280 KS,CYTK UW,0.381394251,0.084382396,0.088216042,0.297011855
20937,Industrials,034020 KS,NVEE UW,0.381378548,0.06185112,0.102097777,0.319527428
20938,Consumer Discretionary,031430 KS,GPI UN,0.381375993,0.153631521,0.051867545,0.227744472
20939,Communication Services,030000 KS,YELP UN,0.381303434,0.169314217,0.044939428,0.211989217
20940,Financials,016360 KS,AJG UN,0.381285078,-0.058484946,0.193397675,0.439770025
20941,Information Technology,009150 KS,CMTL UW,0.38126747,0.079338215,0.091161275,0.301929255
20942,Materials,120110 KS,LXU UN,0.381180319,0.116198887,0.070215159,0.264981432
20943,Industrials,000120 KS,ARCB UW,0.38112274,-0.661772032,0.078764025,0.280649292
20944,Financials,000240 KS,BRKL UW,0.381122459,0.045213825,0.11283461,0.335908634
20945,Industrials,064350 KS,ASTE UW,0.3810887,0.050242302,0.109459339,0.330846398
20946,Industrials,001120 KS,PKE UN,0.381061843,0.057980989,0.104381238,0.323080854
20947,Industrials,006360 KS,WIRE UW,0.381050435,0,0.145199434,0.381050435
20948,Information Technology,009150 KS,WU UN,0.381040294,0.061335845,0.102210935,0.319704449
20949,Financials,005830 KS,PFIS UW,0.38103934,0.144078998,0.056150204,0.236960342
20950,Information Technology,011070 KS,UIS UN,0.380992422,0.090839038,0.084188986,0.290153384
20951,Consumer Staples,090430 KS,TR UN,0.380983866,-0.613154121,0.053903027,0.232170255
20952,Consumer Discretionary,018880 KS,CONN UW,0.380972731,0.119258626,0.068494273,0.261714105
20953,Financials,055550 KS,RM UN,0.38092563,0,0.145104335,0.38092563
20954,Materials,003410 KS,ATI UN,0.380875843,0.166956126,0.045761646,0.213919717
20955,Consumer Discretionary,012330 KS,CLAR UW,0.380871125,0.109340402,0.073728933,0.271530722
20956,Industrials,003490 KS,DAL UN,0.38079645,-0.059190019,0.193588093,0.439986469
20957,Financials,029780 KS,HMN UN,0.380790319,0.075015651,0.093498148,0.305774668
20958,Consumer Staples,006040 KS,SEB UA,0.380682981,0.116486277,0.069799899,0.264196704
20959,Industrials,010140 KS,ICFI UW,0.380671285,-0.654155047,0.074793368,0.273483762
20960,Materials,069260 KS,NUE UN,0.380643717,0.087622619,0.085861364,0.293021098
20961,Industrials,078930 KS,BAH UN,0.380637324,-0.619043435,0.056837474,0.238406111
20962,Industrials,020560 KS,LII UN,0.380633405,0,0.144881789,0.380633405
20963,Financials,138930 KS,AEL UN,0.38061487,-0.117702786,0.248320486,0.498317656
20964,Materials,051910 KS,AXTA UN,0.380568445,0.054167458,0.106537604,0.326400987
20965,Industrials,000720 KS,TGI UN,0.380554277,0,0.144821558,0.380554277
20966,Industrials,047050 KS,MTZ UN,0.380462454,0,0.144751679,0.380462454
20967,Consumer Discretionary,012330 KS,LNW UW,0.380453453,0.132115413,0.061671782,0.248338041
20968,Consumer Discretionary,031430 KS,OSTK UQ,0.38043729,0.15281417,0.051812285,0.22762312
20969,Communication Services,035720 KS,GCI UN,0.380416766,-0.655507646,0.075674992,0.27509088
20970,Industrials,006260 KS,GE UN,0.38039049,0,0.144696925,0.38039049
20971,Consumer Staples,002790 KS,FRPT UQ,0.380372502,-0.679004167,0.089180871,0.298631665
20972,Financials,000810 KS,WTM UN,0.380342505,-0.639214763,0.067014846,0.258872257
20973,Financials,006800 KS,HMST UW,0.380315903,0,0.144640186,0.380315903
20974,Materials,003240 KS,CBT UN,0.380315387,0,0.144639794,0.380315387
20975,Consumer Discretionary,057050 KS,BYD UN,0.380313383,-0.715319098,0.112228829,0.335005715
20976,Consumer Discretionary,057050 KS,SMP UN,0.380284399,0.074462858,0.093526815,0.305821541
20977,Financials,055550 KS,RE UN,0.380238427,-0.05378256,0.188374217,0.434020987
20978,Industrials,034730 KS,ABM UN,0.380209031,0,0.144558907,0.380209031
20979,Materials,011170 KS,SCHN UW,0.380197234,0,0.144549937,0.380197234
