kospi_ticker,russell_ticker,ks_len,rs_len,corr_r,corr_px,+,weight,,
034220 KS,LWLG UR,61,61,0.324768756,0,0.324768756,0.622964644,,
034220 KS,VMW UN,61,61,0,0.582863862,0.582863862,0.622180571,,
402340 KS,SWI UN,61,61,0,0.582583808,0.582583808,0.621881626,,
009150 KS,DXC UN,61,61,0,0.582498745,0.582498745,0.621790825,,
009150 KS,MU UW,61,61,0.323818705,0,0.323818705,0.621142277,,
018260 KS,CIEN UN,61,61,0.323728376,0,0.323728376,0.620969009,,
000660 KS,IDCC UW,61,61,0,0.581590049,0.581590049,0.620820834,,
402340 KS,QTWO UN,61,61,0,0.581509745,0.581509745,0.620735113,,
000660 KS,INVE UR,61,61,0,0.579759748,0.579759748,0.618867071,,
034220 KS,AMKR UW,61,61,0.322238412,0,0.322238412,0.618110991,,
009150 KS,EGAN UR,61,61,0,0.578874125,0.578874125,0.617921709,,
009150 KS,SABR UW,61,61,0,0.578719387,0.578719387,0.617756533,,
005930 KS,AMKR UW,61,61,0.476282497,-0.277885563,0.198396934,0.616964982,,
006400 KS,PRTH UR,61,61,0,0.577412366,0.577412366,0.616361348,,
006400 KS,AGYS UW,61,61,0,0.577124375,0.577124375,0.61605393,,
018260 KS,RMNI UQ,61,61,0,0.576995337,0.576995337,0.615916188,,
006400 KS,WEX UN,61,61,0,0.576389095,0.576389095,0.615269052,,
000660 KS,QTWO UN,61,61,0,0.57636131,0.57636131,0.615239393,,
034220 KS,CNDT UW,61,61,0.320695625,0,0.320695625,0.615151649,,
006400 KS,UPLD UQ,61,61,0,0.575802684,0.575802684,0.614643086,,
005930 KS,SSNC UW,61,61,0.320312735,0,0.320312735,0.614417199,,
018260 KS,INSG UW,61,61,0,0.575583703,0.575583703,0.614409333,,
034220 KS,IBM UN,61,61,0,0.575156911,0.575156911,0.613953752,,
005930 KS,PANW UW,61,61,0,0.574994226,0.574994226,0.613780094,,
005930 KS,DSP UW,61,61,0,0.574872123,0.574872123,0.613649754,,
006400 KS,KEYS UN,61,61,0,0.574822377,0.574822377,0.613596653,,
034220 KS,WIX UW,61,61,0.319867471,0,0.319867471,0.613563102,,
011070 KS,NCNO UW,61,61,0,0.574285086,0.574285086,0.613023119,,
018260 KS,QLYS UW,61,61,0.319546243,0,0.319546243,0.612946929,,
006400 KS,PAYO UQ,61,61,0,0.573518052,0.573518052,0.612204345,,
009150 KS,ACN UN,61,61,0.3191267,0,0.3191267,0.61214217,,
000990 KS,FTNT UW,61,61,0,0.573029626,0.573029626,0.611682973,,
020150 KS,IPGP UW,61,61,0,0.573028839,0.573028839,0.611682133,,
009150 KS,AZPN UW,61,61,0,0.571827931,0.571827931,0.610400218,,
009150 KS,CMTL UW,61,61,0,0.570843603,0.570843603,0.609349493,,
034220 KS,DLB UN,61,61,0,0.570664942,0.570664942,0.60915878,,
011070 KS,UIS UN,61,61,0,0.570650927,0.570650927,0.60914382,,
006400 KS,ADTN UW,61,61,0,0.570576517,0.570576517,0.609064391,,
018260 KS,COHU UW,61,61,0,0.570576379,0.570576379,0.609064244,,
402340 KS,CRDO UW,61,61,0,0.570505585,0.570505585,0.608988674,,
006400 KS,VRNS UW,61,61,0,0.570134584,0.570134584,0.608592648,,
018260 KS,DGII UW,61,61,0,0.570108817,0.570108817,0.608565142,,
011070 KS,DSP UW,61,61,0,0.569955419,0.569955419,0.608401397,,
034220 KS,PDFS UW,61,61,0,0.569057318,0.569057318,0.607442716,,
000990 KS,ALTR UW,61,61,0,0.569016751,0.569016751,0.607399412,,
018260 KS,APH UN,61,61,0.316560942,0,0.316560942,0.607220587,,
009150 KS,MKSI UW,61,61,0.316537518,0,0.316537518,0.607175656,,
006400 KS,COHR UN,61,61,0,0.568410901,0.568410901,0.606752695,,
005930 KS,AVT UW,61,61,0.316267069,0,0.316267069,0.606656886,,
000990 KS,INST UN,61,61,0,0.567696974,0.567696974,0.60599061,,
020150 KS,WK UN,61,61,0,0.567498866,0.567498866,0.605779139,,
000660 KS,FTNT UW,61,61,0,0.56747262,0.56747262,0.605751122,,
018260 KS,INVE UR,61,61,0,0.567160066,0.567160066,0.605417485,,
009150 KS,OLO UN,61,61,0,0.56657193,0.56657193,0.604789677,,
009150 KS,VRRM UR,61,61,0.315004299,0,0.315004299,0.604234668,,
000990 KS,MMS UN,61,61,0,0.565832003,0.565832003,0.603999839,,
006400 KS,INDI UR,61,61,0,0.565701093,0.565701093,0.603860098,,
000990 KS,TDY UN,61,61,0,0.565669684,0.565669684,0.60382657,,
005930 KS,PRFT UW,61,61,0,0.565652202,0.565652202,0.603807909,,
009150 KS,PYCR UW,61,61,0,0.565573894,0.565573894,0.603724319,,
018260 KS,SSTI UR,61,61,0.314717816,0,0.314717816,0.603685142,,
009150 KS,PLAB UW,61,61,0.314548291,0,0.314548291,0.603359962,,
020150 KS,ACMR UQ,61,61,0,0.565135682,0.565135682,0.603256548,,
000660 KS,CMTL UW,61,61,0.314322554,0,0.314322554,0.602926958,,
005930 KS,MQ UW,61,61,0,0.564068329,0.564068329,0.602117198,,
000660 KS,BKI UN,61,61,0.313798453,0,0.313798453,0.601921639,,
402340 KS,CRWD UW,61,61,0,0.562602259,0.562602259,0.600552234,,
020150 KS,ANSS UW,61,61,0,0.562545736,0.562545736,0.600491898,,
006400 KS,PYPL UW,61,61,0,0.562294931,0.562294931,0.600224175,,
020150 KS,PRTH UR,61,61,0,0.561865792,0.561865792,0.59976609,,
034220 KS,IDCC UW,61,61,0.312544779,0,0.312544779,0.599516867,,
020150 KS,QLYS UW,61,61,0,0.561250716,0.561250716,0.599109524,,
000990 KS,INTA UW,61,61,0,0.559517459,0.559517459,0.597259352,,
011070 KS,KN UN,61,61,0,0.559156934,0.559156934,0.596874507,,
034220 KS,WDAY UW,61,61,0,0.558616989,0.558616989,0.596298141,,
020150 KS,CASS UW,61,61,0,0.558582504,0.558582504,0.596261329,,
020150 KS,BCOV UW,61,61,0,0.558252886,0.558252886,0.595909477,,
009150 KS,PRFT UW,61,61,0.310636705,0,0.310636705,0.595856839,,
006400 KS,AKTS UR,61,61,0,0.557902938,0.557902938,0.595535924,,
000990 KS,RIOT UR,61,61,0,0.556757657,0.556757657,0.594313388,,
402340 KS,MLNK UN,61,61,0,0.556634212,0.556634212,0.594181617,,
018260 KS,IDCC UW,61,61,0,0.555207114,0.555207114,0.592658255,,
009150 KS,ENPH UQ,61,61,0,0.554919455,0.554919455,0.592351192,,
402340 KS,NCR UN,61,61,0,0.554794019,0.554794019,0.592217295,,
011070 KS,GLOB UN,61,61,0,0.554694309,0.554694309,0.592110859,,
011070 KS,EBIX UW,61,61,0,0.554589632,0.554589632,0.591999121,,
034220 KS,XPER UN,61,61,0.308588651,0,0.308588651,0.591928305,,
018260 KS,ATOM UR,61,61,0,0.554479025,0.554479025,0.591881053,,
000990 KS,ROG UN,61,61,0,0.553698823,0.553698823,0.591048223,,
402340 KS,VRRM UR,61,61,0,0.5536533,0.5536533,0.59099963,,
020150 KS,WEX UN,61,61,0,0.553613935,0.553613935,0.590957609,,
005930 KS,LASR UW,61,61,0,0.553223428,0.553223428,0.590540761,,
402340 KS,KODK UN,61,61,0,0.552984567,0.552984567,0.590285787,,
402340 KS,ALKT UW,61,61,0,0.552685096,0.552685096,0.589966116,,
005930 KS,APPS UR,61,61,0.307128223,0,0.307128223,0.589126942,,
402340 KS,CDNS UW,61,61,0,0.551378873,0.551378873,0.588571782,,
034220 KS,LRCX UW,61,61,0.306684287,0,0.306684287,0.588275395,,
020150 KS,SQ UN,61,61,0,0.550534552,0.550534552,0.587670508,,
000660 KS,HPQ UN,61,61,0,0.55000354,0.55000354,0.587103677,,
006400 KS,ADI UW,61,61,0,0.549494264,0.549494264,0.586560048,,
011070 KS,RELY UW,61,61,0,0.549161348,0.549161348,0.586204676,,
018260 KS,SCWX UW,61,61,0.305408005,0,0.305408005,0.585827256,,
018260 KS,V UN,61,61,0.305262371,0,0.305262371,0.585547905,,
020150 KS,VIAV UW,61,61,0,0.548370882,0.548370882,0.58536089,,
034220 KS,PTC UW,61,61,0,0.547234835,0.547234835,0.584148211,,
402340 KS,III UQ,61,61,0,0.547189239,0.547189239,0.584099539,,
006400 KS,PAYC UN,61,61,0,0.545671275,0.545671275,0.582479181,,
005930 KS,CVT UQ,61,61,0,0.545208777,0.545208777,0.581985486,,
011070 KS,APPS UR,61,61,0.30336784,0,0.30336784,0.581913855,,
402340 KS,GWRE UN,61,61,0,0.544714481,0.544714481,0.581457848,,
034220 KS,HEAR UQ,61,61,0,0.544440248,0.544440248,0.581165117,,
000660 KS,CLSK UR,61,61,0,0.543646809,0.543646809,0.580318157,,
018260 KS,IPGP UW,61,61,0.302531326,0,0.302531326,0.58030927,,
034220 KS,HLIT UW,61,61,0,0.54360465,0.54360465,0.580273154,,
402340 KS,MARA UR,61,61,0,0.54341484,0.54341484,0.58007054,,
034220 KS,BLKB UW,61,61,0,0.542841158,0.542841158,0.579458161,,
034220 KS,BOX UN,61,61,0,0.542506505,0.542506505,0.579100934,,
020150 KS,IIIV UW,61,61,0,0.542480339,0.542480339,0.579073004,,
011070 KS,NET UN,61,61,0.301640509,0,0.301640509,0.578600524,,
000660 KS,HEAR UQ,61,61,0,0.541878516,0.541878516,0.578430585,,
005930 KS,XPER UN,61,61,0.301514773,0,0.301514773,0.578359341,,
006400 KS,FSLR UW,61,61,0,0.540980598,0.540980598,0.577472099,,
011070 KS,KLR UN,61,61,0,0.540786171,0.540786171,0.577264556,,
011070 KS,AOSL UW,61,61,0,0.539587633,0.539587633,0.575985171,,
000660 KS,NCR UN,61,61,0,0.539405149,0.539405149,0.575790378,,
018260 KS,PAR UN,61,61,0,0.539134761,0.539134761,0.575501751,,
018260 KS,SKYT UR,61,61,0.299667916,0,0.299667916,0.574816737,,
011070 KS,ROP UN,61,61,0,0.538278161,0.538278161,0.57458737,,
011070 KS,CRNC UW,61,61,0.299532381,0,0.299532381,0.574556756,,
018260 KS,ADP UW,61,61,0.299452741,0,0.299452741,0.574403992,,
020150 KS,ATEN UN,61,61,0,0.537924415,0.537924415,0.574209762,,
034220 KS,COHU UW,61,61,0.299338225,0,0.299338225,0.574184331,,
020150 KS,EGIO UW,61,61,0,0.537753467,0.537753467,0.574027284,,
006400 KS,MIR UN,61,61,0.299198571,0,0.299198571,0.573916449,,
005930 KS,LAW UN,61,61,0,0.536963758,0.536963758,0.573184305,,
009150 KS,ENTG UW,61,61,0.298739768,0,0.298739768,0.573036384,,
402340 KS,ACLS UW,61,61,0,0.535959903,0.535959903,0.572112735,,
018260 KS,BILL UN,61,61,0,0.535294948,0.535294948,0.571402926,,
020150 KS,SQSP UN,61,61,0,0.534898247,0.534898247,0.570979466,,
000990 KS,PCTY UW,61,61,0,0.534385051,0.534385051,0.570431653,,
011070 KS,III UQ,61,61,0,0.53431627,0.53431627,0.570358232,,
009150 KS,KLAC UW,61,61,0.297011627,0,0.297011627,0.5697215,,
005930 KS,TCX UR,61,61,0,0.53362299,0.53362299,0.569618187,,
011070 KS,FSLY UN,61,61,0.296779909,0,0.296779909,0.569277022,,
011070 KS,CLSK UR,61,61,0,0.532890457,0.532890457,0.568836241,,
005930 KS,GLOB UN,61,61,0,0.532773971,0.532773971,0.568711898,,
020150 KS,TER UW,61,61,0,0.532501298,0.532501298,0.568420833,,
020150 KS,ANET UN,61,61,0,0.531814431,0.531814431,0.567687633,,
006400 KS,EGAN UR,61,61,0,0.531630314,0.531630314,0.567491097,,
018260 KS,TWKS UW,61,61,0,0.531290379,0.531290379,0.567128232,,
000660 KS,DGII UW,61,61,0,0.531090158,0.531090158,0.566914505,,
009150 KS,FTNT UW,61,61,0.295223937,0,0.295223937,0.56629239,,
034220 KS,DSP UW,61,61,0,0.530316692,0.530316692,0.566088865,,
009150 KS,PANW UW,61,61,0.295060712,0,0.295060712,0.565979296,,
020150 KS,ONTF UN,61,61,0,0.530171626,0.530171626,0.565934013,,
005930 KS,ZUO UN,61,61,0.295031788,0,0.295031788,0.565923813,,
000990 KS,WK UN,61,61,0,0.530006843,0.530006843,0.565758115,,
034220 KS,WK UN,61,61,0,0.529256857,0.529256857,0.56495754,,
018260 KS,IBM UN,61,61,0.294219129,0,0.294219129,0.564364988,,
005930 KS,SCSC UW,61,61,0.293822783,0,0.293822783,0.563604725,,
034220 KS,NOW UN,61,61,0,0.52783087,0.52783087,0.563435363,,
018260 KS,S UN,61,61,0,0.527644762,0.527644762,0.563236702,,
009150 KS,ADSK UW,61,61,0,0.526519982,0.526519982,0.562036051,,
018260 KS,CRM UN,61,61,0,0.526178789,0.526178789,0.561671842,,
000990 KS,PRFT UW,61,61,0.292725287,0,0.292725287,0.561499532,,
018260 KS,MA UN,61,61,0.292711022,0,0.292711022,0.561472169,,
020150 KS,CMBM UQ,61,61,0,0.525976869,0.525976869,0.561456302,,
005930 KS,PDFS UW,61,61,0.292109982,0,0.292109982,0.560319266,,
000660 KS,HPE UN,61,61,0.292104304,0,0.292104304,0.560308375,,
011070 KS,KE UW,61,61,0,0.524272051,0.524272051,0.559636487,,
402340 KS,NEWR UN,61,61,0,0.524059415,0.524059415,0.559409508,,
018260 KS,DXC UN,61,61,0.291521897,0,0.291521897,0.559191214,,
009150 KS,MITK UR,61,61,0.291502313,0,0.291502313,0.559153648,,
000990 KS,V UN,61,61,0,0.523746522,0.523746522,0.559075509,,
011070 KS,CDNS UW,61,61,0,0.523477588,0.523477588,0.558788434,,
034220 KS,ALKT UW,61,61,0.291244973,0,0.291244973,0.558660025,,
005930 KS,SCWX UW,61,61,0,0.522141508,0.522141508,0.557362229,,
000990 KS,ENV UN,61,61,0,0.522003112,0.522003112,0.557214498,,
034220 KS,INDI UR,61,61,0.290272092,0,0.290272092,0.556793863,,
011070 KS,TER UW,61,61,0.290140941,0,0.290140941,0.556542292,,
011070 KS,CNDT UW,61,61,0.290011229,0,0.290011229,0.556293482,,
006400 KS,ZUO UN,61,61,0,0.520904461,0.520904461,0.556041738,,
020150 KS,GREE UW,61,61,0,0.520688763,0.520688763,0.555811491,,
018260 KS,ROG UN,61,61,0.28961804,0,0.28961804,0.555539276,,
402340 KS,RPD UQ,61,61,0,0.520267752,0.520267752,0.555362081,,
020150 KS,INTC UW,61,61,0,0.520092905,0.520092905,0.555175439,,
402340 KS,MEI UN,61,61,0.289298752,0,0.289298752,0.554926823,,
034220 KS,MMS UN,61,61,0,0.519803271,0.519803271,0.554866269,,
009150 KS,DZSI UR,61,61,0,0.519800584,0.519800584,0.5548634,,
000990 KS,CEVA UW,61,61,0.289104932,0,0.289104932,0.554555043,,
005930 KS,CTLP UW,61,61,0,0.519258257,0.519258257,0.554284491,,
005930 KS,IDCC UW,61,61,0,0.518486774,0.518486774,0.553460968,,
000990 KS,ADBE UW,61,61,0,0.518122346,0.518122346,0.553071958,,
018260 KS,RBBN UW,61,61,0.287658009,0,0.287658009,0.551779586,,
000990 KS,JNPR UN,61,61,0,0.515910113,0.515910113,0.5507105,,
000660 KS,AMKR UW,61,61,0.287090681,0,0.287090681,0.550691348,,
005930 KS,AKTS UR,61,61,0.287021746,0,0.287021746,0.550559119,,
402340 KS,NTNX UW,61,61,0,0.515735046,0.515735046,0.550523624,,
005930 KS,KN UN,61,61,0,0.515686851,0.515686851,0.550472178,,
009150 KS,ONTO UN,61,61,0.286971884,0,0.286971884,0.550463475,,
006400 KS,EGIO UW,61,61,0,0.514842227,0.514842227,0.549570581,,
402340 KS,ARW UN,61,61,0,0.514161386,0.514161386,0.548843813,,
034220 KS,PAYC UN,61,61,0,0.513912392,0.513912392,0.548578023,,
000990 KS,AMD UW,61,61,0.285857021,0,0.285857021,0.548324968,,
018260 KS,KN UN,61,61,0,0.513670166,0.513670166,0.548319459,,
020150 KS,IBM UN,61,61,0,0.513651598,0.513651598,0.548299637,,
009150 KS,BOX UN,61,61,0.285812187,0,0.285812187,0.548238968,,
018260 KS,DZSI UR,61,61,0.285412274,0,0.285412274,0.547471863,,
009150 KS,JBL UN,61,61,0,0.512784554,0.512784554,0.547374108,,
000660 KS,RELY UW,61,61,0,0.512448393,0.512448393,0.547015272,,
000990 KS,SCSC UW,61,61,0.285136981,0,0.285136981,0.546943801,,
009150 KS,GDYN UR,61,61,0,0.511462222,0.511462222,0.545962579,,
402340 KS,NN UR,61,61,0,0.51144335,0.51144335,0.545942434,,
018260 KS,MCHP UW,61,61,0.284597255,0,0.284597255,0.545908511,,
000660 KS,PRGS UW,61,61,0,0.511315622,0.511315622,0.54580609,,
009150 KS,SNPS UW,61,61,0.284014078,0,0.284014078,0.544789873,,
034220 KS,EEFT UW,61,61,0,0.509786949,0.509786949,0.544174302,,
000660 KS,SNOW UN,61,61,0,0.508810298,0.508810298,0.543131772,,
000660 KS,STNE UW,61,61,0,0.507874184,0.507874184,0.542132512,,
011070 KS,POWI UW,61,61,0,0.507576571,0.507576571,0.541814824,,
009150 KS,RMBS UW,61,61,0.282028418,0,0.282028418,0.540981021,,
402340 KS,UIS UN,61,61,0,0.50674098,0.50674098,0.540922868,,
011070 KS,MTTR UQ,61,61,0,0.505914305,0.505914305,0.540040431,,
034220 KS,CNXN UW,61,61,0,0.505563753,0.505563753,0.539666233,,
009150 KS,DBX UW,61,61,0.281326993,0,0.281326993,0.539635563,,
006400 KS,PSFE UN,61,61,0,0.504907719,0.504907719,0.538965947,,
018260 KS,SANM UW,61,61,0.280917557,0,0.280917557,0.53885019,,
000990 KS,DOMO UQ,61,61,0,0.504580113,0.504580113,0.538616242,,
402340 KS,SCWX UW,61,61,0,0.504022693,0.504022693,0.538021222,,
000660 KS,EXTR UW,61,61,0,0.503876591,0.503876591,0.537865264,,
009150 KS,FORG UN,61,61,0,0.503198976,0.503198976,0.537141942,,
006400 KS,MEI UN,61,61,0,0.50309152,0.50309152,0.537027237,,
011070 KS,DGII UW,61,61,0,0.502769968,0.502769968,0.536683995,,
000990 KS,SCWX UW,61,61,0,0.502611574,0.502611574,0.536514916,,
034220 KS,NCNO UW,61,61,0,0.502590115,0.502590115,0.53649201,,
034220 KS,INTC UW,61,61,0,0.501988226,0.501988226,0.535849521,,
034220 KS,FLYW UW,61,61,0,0.501562978,0.501562978,0.535395588,,
034220 KS,VECO UW,61,61,0.279100716,0,0.279100716,0.535365164,,
011070 KS,MEI UN,61,61,0.278485349,0,0.278485349,0.53418478,,
005930 KS,COHU UW,61,61,0.278361982,0,0.278361982,0.533948139,,
018260 KS,CALX UN,61,61,0.278345361,0,0.278345361,0.533916259,,
000660 KS,KLR UN,61,61,0,0.499981552,0.499981552,0.533707487,,
000660 KS,BDC UN,61,61,0,0.49981666,0.49981666,0.533531473,,
000990 KS,PD UN,61,61,0,0.499519125,0.499519125,0.533213868,,
034220 KS,ANSS UW,61,61,0,0.499327477,0.499327477,0.533009292,,
009150 KS,ETWO UN,61,61,0,0.498704967,0.498704967,0.532344791,,
005930 KS,RNG UN,61,61,0.277229837,0,0.277229837,0.531776483,,
005930 KS,AI UN,61,61,0,0.497775345,0.497775345,0.531352462,,
018260 KS,ASAN UN,61,61,0,0.497703056,0.497703056,0.531275297,,
020150 KS,BKI UN,61,61,0,0.496478932,0.496478932,0.529968601,,
402340 KS,CCSI UW,61,61,0,0.495696345,0.495696345,0.529133224,,
000990 KS,ZM UW,61,61,0.27569082,0,0.27569082,0.528824372,,
018260 KS,APPN UQ,61,61,0.275455034,0,0.275455034,0.528372093,,
006400 KS,OLED UW,61,61,0,0.49464899,0.49464899,0.528015221,,
034220 KS,NTAP UW,61,61,0,0.494620244,0.494620244,0.527984536,,
034220 KS,RIOT UR,61,61,0,0.494575649,0.494575649,0.527936934,,
000660 KS,DSP UW,61,61,0,0.493682525,0.493682525,0.526983564,,
000660 KS,NATI UW,61,61,0,0.493127372,0.493127372,0.526390964,,
009150 KS,PSFE UN,61,61,0,0.493092447,0.493092447,0.526353682,,
020150 KS,PDFS UW,61,61,0,0.492603361,0.492603361,0.525831606,,
005930 KS,BDC UN,61,61,0.274071723,0,0.274071723,0.525718655,,
018260 KS,BLKB UW,61,61,0.274027868,0,0.274027868,0.525634533,,
009150 KS,FCUV UQ,61,61,0,0.492327546,0.492327546,0.525537186,,
034220 KS,ORCL UN,61,61,0,0.492254134,0.492254134,0.525458821,,
005930 KS,LITE UW,61,61,0.273881517,0,0.273881517,0.525353806,,
034220 KS,INTA UW,61,61,0,0.491724758,0.491724758,0.524893737,,
034220 KS,MSI UN,61,61,0,0.491113055,0.491113055,0.524240772,,
018260 KS,TENB UW,61,61,0.272921217,0,0.272921217,0.523511778,,
009150 KS,PYPL UW,61,61,0,0.490013585,0.490013585,0.523067138,,
034220 KS,AMAT UW,61,61,0.272577361,0,0.272577361,0.522852201,,
000660 KS,RIOT UR,61,61,0,0.489783209,0.489783209,0.522821222,,
034220 KS,TLS UQ,61,61,0.272460311,0,0.272460311,0.522627678,,
000660 KS,ON UW,61,61,0,0.48931008,0.48931008,0.522316179,,
009150 KS,AVGO UW,61,61,0.27167071,0,0.27167071,0.521113081,,
006400 KS,MASS UQ,61,61,0,0.487962819,0.487962819,0.520878039,,
000990 KS,VRSN UW,61,61,0,0.487552788,0.487552788,0.520440349,,
018260 KS,SMAR UN,61,61,0,0.487338056,0.487338056,0.520211132,,
000990 KS,RPD UQ,61,61,0,0.487209912,0.487209912,0.520074345,,
402340 KS,MSTR UW,61,61,0,0.486939093,0.486939093,0.519785258,,
018260 KS,CSCO UW,61,61,0.270926952,0,0.270926952,0.51968642,,
000660 KS,CTLP UW,61,61,0,0.486438239,0.486438239,0.51925062,,
034220 KS,KLAC UW,61,61,0.270284899,0,0.270284899,0.518454848,,
034220 KS,TER UW,61,61,0.270008112,0,0.270008112,0.517923921,,
034220 KS,CRSR UW,61,61,0,0.484732014,0.484732014,0.517429301,,
402340 KS,SSNC UW,61,61,0.269480177,0,0.269480177,0.516911246,,
011070 KS,DIOD UW,61,61,0,0.483556394,0.483556394,0.516174381,,
018260 KS,ANET UN,61,61,0.269033863,0,0.269033863,0.516055136,,
018260 KS,FCUV UQ,61,61,0.268586616,0,0.268586616,0.515197237,,
006400 KS,EXTR UW,61,61,0,0.482586427,0.482586427,0.515138986,,
011070 KS,KLIC UW,61,61,0.268379132,0,0.268379132,0.514799246,,
018260 KS,SNX UN,61,61,0.268272378,0,0.268272378,0.514594472,,
018260 KS,KEYS UN,61,61,0,0.481690915,0.481690915,0.514183068,,
018260 KS,SYNA UW,61,61,0.267983134,0,0.267983134,0.51403965,,
018260 KS,ADTN UW,61,61,0.267883473,0,0.267883473,0.513848482,,
009150 KS,MLNK UN,61,61,0.267841072,0,0.267841072,0.513767149,,
009150 KS,TDY UN,61,61,0,0.480893586,0.480893586,0.513331955,,
000990 KS,MARA UR,61,61,0,0.480807598,0.480807598,0.513240167,,
018260 KS,TRMB UW,61,61,0.267282711,0,0.267282711,0.512696113,,
009150 KS,AOSL UW,61,61,0,0.480197324,0.480197324,0.512588727,,
034220 KS,MU UW,61,61,0,0.480152711,0.480152711,0.512541105,,
009150 KS,MVIS UQ,61,61,0.267120227,0,0.267120227,0.512384441,,
009150 KS,NCR UN,61,61,0.267008965,0,0.267008965,0.51217102,,
018260 KS,CASS UW,61,61,0.266973394,0,0.266973394,0.512102788,,
005930 KS,CCSI UW,61,61,0,0.479664601,0.479664601,0.512020069,,
000990 KS,KODK UN,61,61,0.26687573,0,0.26687573,0.511915451,,
034220 KS,GWRE UN,61,61,0,0.479515334,0.479515334,0.511860734,,
005930 KS,WU UN,61,61,0,0.479114886,0.479114886,0.511433274,,
034220 KS,RXT UW,61,61,0.266555599,0,0.266555599,0.511301382,,
018260 KS,GFS UW,61,61,0.266100342,0,0.266100342,0.510428119,,
034220 KS,FIVN UQ,61,61,0,0.478131705,0.478131705,0.510383774,,
009150 KS,LAW UN,61,61,0.266054453,0,0.266054453,0.510340095,,
009150 KS,ON UW,61,61,0.265771463,0,0.265771463,0.50979727,,
034220 KS,CDNS UW,61,61,0,0.477577891,0.477577891,0.509792602,,
005930 KS,IT UN,61,61,0,0.47718544,0.47718544,0.509373679,,
402340 KS,V UN,61,61,0,0.476786792,0.476786792,0.50894814,,
006400 KS,PWSC UN,61,61,0,0.476153703,0.476153703,0.508272346,,
009150 KS,TTMI UW,61,61,0,0.476117955,0.476117955,0.508234187,,
034220 KS,POWI UW,61,61,0.264863869,0,0.264863869,0.508056342,,
034220 KS,FSLY UN,61,61,0,0.475950265,0.475950265,0.508055186,,
000990 KS,ARW UN,61,61,0.26450425,0,0.26450425,0.507366528,,
005930 KS,INVE UR,61,61,0,0.474789016,0.474789016,0.506815605,,
005930 KS,RGTI UR,61,61,0,0.474206687,0.474206687,0.506193996,,
011070 KS,RNG UN,61,61,0,0.473957997,0.473957997,0.50592853,,
034220 KS,CIFR UW,61,61,0,0.473444152,0.473444152,0.505380024,,
011070 KS,PRO UN,61,61,0,0.473124853,0.473124853,0.505039187,,
000660 KS,INFA UN,61,61,0,0.473093271,0.473093271,0.505005475,,
000660 KS,AXTI UW,61,61,0.263101143,0,0.263101143,0.504675118,,
018260 KS,OKTA UW,61,61,0,0.472271421,0.472271421,0.504128187,,
006400 KS,ICHR UW,61,61,0,0.471448709,0.471448709,0.50324998,,
006400 KS,UCTT UW,61,61,0,0.471402509,0.471402509,0.503200663,,
006400 KS,AMPL UR,61,61,0,0.471323716,0.471323716,0.503116556,,
034220 KS,AKAM UW,61,61,0,0.471137225,0.471137225,0.502917485,,
011070 KS,LFUS UW,61,61,0,0.471000671,0.471000671,0.50277172,,
034220 KS,PANW UW,61,61,0,0.470872183,0.470872183,0.502634565,,
034220 KS,V UN,61,61,0,0.470219709,0.470219709,0.501938079,,
006400 KS,RBBN UW,61,61,0,0.469246439,0.469246439,0.500899158,,
006400 KS,ACIW UW,61,61,0,0.469026509,0.469026509,0.500664392,,
000660 KS,WULF UR,61,61,0,0.468528163,0.468528163,0.500132431,,
018260 KS,FORM UW,61,61,0,0.468228351,0.468228351,0.499812395,,
011070 KS,PRGS UW,61,61,0,0.46807625,0.46807625,0.499650034,,
034220 KS,KLIC UW,61,61,0.260470791,0,0.260470791,0.499629631,,
018260 KS,NOVT UW,61,61,0,0.46781504,0.46781504,0.499371204,,
034220 KS,JBL UN,61,61,0,0.46753442,0.46753442,0.499071655,,
009150 KS,KE UW,61,61,0,0.467006091,0.467006091,0.498507688,,
009150 KS,CPTN UR,61,61,0,0.466494251,0.466494251,0.497961323,,
000990 KS,NVDA UW,61,61,0.25946099,0,0.25946099,0.497692653,,
000990 KS,PTC UW,61,61,0,0.466217829,0.466217829,0.497666255,,
034220 KS,DXC UN,61,61,0,0.466085131,0.466085131,0.497524606,,
020150 KS,INST UN,61,61,0,0.466054787,0.466054787,0.497492214,,
